login,repo,path,reason,reasoning,first_seen,last_seen
atilafassina,xavier,xavier/deps/multi-model-dispatch/SKILL.md,off-topic-workflow,"Internal Xavier utility for dispatching prompts to external LLMs (GPT, Gemini, etc.) and parsing stream-json output. Generic agent/LLM orchestration pattern, no JVM content. Framework-agnostic.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/add-dep/SKILL.md,off-topic-workflow,"Creates knowledge notes for Node.js packages—not applicable to JVM projects. Xavier is a Node-centric agent system (references package.json, npm, Node packages). Even as part of Xavier's coherent system, this is off-topic-workflow per Rule 5 learnings: single workflow/tool step without JVM signal.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/ask/SKILL.md,off-topic-workflow,"Generic code-question-answering workflow. While comprehensive (438 lines), it teaches how to orchestrate research, synthesize vault knowledge, and defer to background agents. No JVM guidance. Per Rule 5 learnings: 'even 130-line well-developed non-JVM skills...are off-topic-workflow regardless of depth.' Applies equally to Python/JS/Rust projects.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/babysit/SKILL.md,off-topic-workflow,"Generic PR management workflow. While well-developed (197 lines), teaches polling/automation patterns for CI/review cycles—no JVM specifics. Transferable to any GitHub project regardless of language.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/bug/SKILL.md,off-topic-workflow,Meta-tool for reporting Xavier bugs to upstream maintainer. Not a transferable skill; pure project support utility.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/deps-update/SKILL.md,off-topic-workflow,Node.js-specific utility for updating package documentation skills. Not applicable to JVM. Off-topic-workflow.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/export/SKILL.md,off-topic-workflow,"Utility for exporting Xavier vault notes to Obsidian. Meta-tool for the Xavier system, not a transferable JVM development skill.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/feedback/SKILL.md,off-topic-workflow,Meta-tool for sharing feedback on Xavier with upstream maintainers. Not a transferable development skill.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/grill/SKILL.md,off-topic-workflow,Generic design interrogation workflow. Teach how to interview users about plans using background research agents. No JVM content. Single workflow step with no language/framework specificity.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/investigate/SKILL.md,off-topic-workflow,"Generic debugging workflow: spawn parallel investigation agents across multiple axes (symptom, code, tests). Comprehensive (224 lines) but applicable to any language. Per Rule 5 learnings: depth does not override topic. No JVM signal.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/learn/SKILL.md,off-topic-workflow,"Generic architectural knowledge-capture workflow. Spawn agents to map architecture, decisions, dependencies into vault notes. While comprehensive (264 lines), teaches language/framework-agnostic codebase analysis. No JVM-specific patterns.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/loop/SKILL.md,off-topic-workflow,"Generic task decomposition workflow: break specs into phases, tasks, dependencies, checkpoints. No JVM content. Framework-agnostic planning tool.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/mark/SKILL.md,off-topic-workflow,Meta utility for managing Xavier vault file lifecycle. Not a transferable skill.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/prd/SKILL.md,off-topic-workflow,Generic product requirements documentation tool. Framework-agnostic.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/remove-dep/SKILL.md,off-topic-workflow,Node.js-specific utility. Off-topic for JVM.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/research/SKILL.md,off-topic-workflow,Generic research remora orchestration. Framework-agnostic agent workflow.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/review/SKILL.md,off-topic-workflow,Generic code review workflow. No JVM specificity.,2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/self-update/SKILL.md,off-topic-workflow,"Xavier is a personal AI vault system with generic workflow skills (update, setup, tasks, uninstall). While well-developed (477 lines), these are JVM-agnostic development utilities, not JVM skills. Per rule 5, individual workflow skills are off-topic regardless of depth.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/setup/SKILL.md,off-topic-workflow,"Xavier setup skill (222 lines) for configuring a personal AI vault. Generic development workflow, not JVM-specific.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/tasks/SKILL.md,off-topic-workflow,"Xavier task decomposition skill (163 lines). Generic PRD-to-tasks workflow, not JVM-specific.",2026-06-27,2026-06-28
atilafassina,xavier,xavier/skills/uninstall/SKILL.md,off-topic-workflow,"Xavier uninstall skill (48 lines). Thin utility for removing Xavier vault, off-topic-workflow.",2026-06-27,2026-06-28
atilafassina,workshop-fullstack-ai,.claude/skills/try-cli/SKILL.md,off-topic-tech,"Skill for testing a local TypeScript/React/Solid CLI scaffolder (@atilaf/create-app). JavaScript framework tooling, not JVM.",2026-06-27,2026-06-28
atilafassina,flight-data-viz,CLAUDE.md,project-doc,"Brief project-doc (18 lines) referencing Databricks AppKit packages. No transferable skill content, only project setup pointers.",2026-06-27,2026-06-28
atilafassina,atila.io,AGENTS.md,project-doc,"SolidJS project guide (37 lines). Build commands, code style, TypeScript conventions. No transferable skill.",2026-06-27,2026-06-28
atilafassina,instant-postgres-skill,AGENTS.md,project-doc,Project scaffold guide (30 lines) explaining skill directory structure and development workflow. No skill content.,2026-06-27,2026-06-28
atilafassina,instant-postgres-skill,CLAUDE.md,project-doc,Duplicate project-doc (30 lines) with same scaffold guidance. No reusable skill.,2026-06-27,2026-06-28
atilafassina,instant-postgres-skill,SKILL.md,off-topic-tech,Well-developed skill (196 lines) teaching PostgreSQL database provisioning via Neon. Postgres/SQL tooling is not JVM-specific.,2026-06-27,2026-06-28
atilafassina,crudy,CLAUDE.md,project-doc,"Project guide (63 lines) for SolidStart API testing tool. Architecture overview, build commands, environment setup. No transferable skill.",2026-06-27,2026-06-28
atilafassina,instagres-rs,AGENTS.md,project-doc,Rust project guide (48 lines) with build/test commands and architecture notes. No JVM content.,2026-06-27,2026-06-28
atilafassina,poke-start,AGENTS.md,project-doc,"SolidJS project guide (29 lines) with dev commands, code style, framework conventions. No skill content.",2026-06-27,2026-06-28
andreaTP,skill-compile-to-wasm,SKILL.md,off-topic-tech,"Comprehensive skill (449 lines) for compiling C, C++, Rust, Go, Zig to WebAssembly. Native language tooling, not JVM.",2026-06-27,2026-06-28
ia3andy,devoured,CLAUDE.md,project-doc,Project guide (137 lines) for a Node.js application. No transferable skill content.,2026-06-27,2026-06-28
chargome,skills,skills/present-findings-html/SKILL.md,off-topic-workflow,"Generic workflow skill (208 lines) for creating styled HTML reports/presentations from research findings. Developer workflow tool, not JVM-specific.",2026-06-27,2026-06-28
chargome,skills,template/SKILL.md,boilerplate,"Empty skill template (6 lines) with placeholder frontmatter. Test fixture, not a skill.",2026-06-27,2026-06-28
farisaziz12,portfolio-website,apps/web/CLAUDE.md,project-doc,"Email system architecture guide (133 lines) for an Astro/React project. Project-specific setup (Resend API, environment variables). Not transferable.",2026-06-27,2026-06-28
farisaziz12,tenderlane,CLAUDE.md,project-doc,"TypeScript payment library architecture doc (94 lines). Package structure, build commands, conventions. No independent skill.",2026-06-27,2026-06-28
farisaziz12,tenderlane,packages/client/CLAUDE.md,project-doc,Package-specific guide (61 lines) for @tenderlane/client. Framework-agnostic but tied to this project's state machine.,2026-06-27,2026-06-28
farisaziz12,tenderlane,packages/core/CLAUDE.md,project-doc,"Core package guide (77 lines). Type definitions, build structure. Project documentation, not standalone skill.",2026-06-27,2026-06-28
farisaziz12,tenderlane,packages/polar/CLAUDE.md,project-doc,"Provider adapter package guide (63 lines). Project-specific conventions, not transferable skill.",2026-06-27,2026-06-28
farisaziz12,tenderlane,packages/react/CLAUDE.md,project-doc,"React bindings package guide (51 lines). Framework binding documentation, no standalone skill.",2026-06-27,2026-06-28
farisaziz12,tenderlane,packages/stripe/CLAUDE.md,project-doc,Stripe provider package guide (74 lines). Payment provider integration patterns. Not transferable beyond this library.,2026-06-27,2026-06-28
harshil1712,think-with-apify,AGENTS.md,project-doc,Project guide (41 lines). Build/test commands and code style. No skill content.,2026-06-27,2026-06-28
harshil1712,402-mcp,AGENTS.md,project-doc,Project guide (41 lines). Generic project setup documentation.,2026-06-27,2026-06-28
harshil1712,swarmflare,AGENTS.md,project-doc,Project guide (41 lines). Development commands and project conventions.,2026-06-27,2026-06-28
harshil1712,status-page-serenade,AGENTS.md,project-doc,Project guide (44 lines). Build/dev commands and setup instructions.,2026-06-27,2026-06-28
harshil1712,email-agent-workshop-code,AGENTS.md,project-doc,Project guide (41 lines). Workshop project setup documentation.,2026-06-27,2026-06-28
harshil1712,agent-browsing,AGENTS.md,project-doc,"Project guide (34 lines). Build commands, code patterns for agent project.",2026-06-27,2026-06-28
harshil1712,ai-game-jam,AGENTS.md,project-doc,Project guide (34 lines). Development setup and game jam project conventions.,2026-06-27,2026-06-28
harshil1712,codeflare,AGENTS.md,project-doc,"Project guide (241 lines). Development commands, architecture overview, setup instructions. Project-specific documentation.",2026-06-27,2026-06-28
harshil1712,vinext-starter,.agents/skills/better-auth-best-practices/SKILL.md,off-topic-tech,"Auth best practices skill (166 lines) for Vite/JavaScript stack. Generic web development patterns, not JVM.",2026-06-27,2026-06-28
harshil1712,vinext-starter,.agents/skills/create-auth-skill/SKILL.md,off-topic-tech,"Auth implementation skill (321 lines) for JavaScript/TypeScript. Web framework patterns, not JVM.",2026-06-27,2026-06-28
harshil1712,vinext-starter,.agents/skills/email-and-password-best-practices/SKILL.md,off-topic-tech,"Authentication best practices skill (224 lines) for JavaScript/Vite stack. Generic web development, not JVM-specific.",2026-06-27,2026-06-28
harshil1712,vinext-starter,.agents/skills/frontend-design/SKILL.md,off-topic-tech,"Thin frontend design guide (42 lines) for Vite/UI development. CSS/HTML patterns, not JVM.",2026-06-27,2026-06-28
harshil1712,vinext-starter,AGENTS.md,project-doc,"Project guide (172 lines). JavaScript/Vite project setup, build commands, conventions.",2026-06-27,2026-06-28
harshil1712,assistant-pat,AGENTS.md,project-doc,Project guide (209 lines). AI assistant project setup and development commands.,2026-06-27,2026-06-28
harshil1712,vibe-video-generator,AGENTS.md,project-doc,Project guide (172 lines). Video generation project setup and architecture.,2026-06-27,2026-06-28
harshil1712,vibe-video-generator,CLAUDE.md,project-doc,"Project guide (227 lines). Build commands, environment setup, project structure for video tool.",2026-06-27,2026-06-28
harshil1712,core2-esp32-voice-assistant,CLAUDE.md,project-doc,"ESP32 embedded firmware setup guide (PlatformIO, hardware config, build commands). Not a reusable skill, and not JVM-related (embedded systems, not Java platform).",2026-06-27,2026-06-28
luisvent,budget-signal,skills/angular-developer/SKILL.md,off-topic-tech,"Angular TypeScript frontend framework skill with 130 lines covering component architecture, signals, forms, DI, routing—comprehensive for Angular but not JVM. JavaScript/TypeScript, not Java.",2026-06-27,2026-06-28
